S No,District Code,District Name (In English),Sub-District Code,Sub-District Name (In English),Village Code,Village Name (In English),Block Panchayat Code,Block Panchayat Name(In English),Gram Panchayat Code,Gram Panchayat Name(In English),Development Block Code,Development Block Name(In English),District Code of Development Block,District Name of Development Block
213,361,Kendujhar,2841,Baria,385632,Gandabarei,3813,Jhumpura,119420,Dhanurjayapur,3450,Jhumpura,361,Kendujhar
214,361,Kendujhar,2841,Baria,385581,Ghuntagadia,3808,Champua,119297,Kashipal,3445,Champua,361,Kendujhar
215,361,Kendujhar,2841,Baria,385570,Gidhibas,3813,Jhumpura,119413,Asanpat,3450,Jhumpura,361,Kendujhar
216,361,Kendujhar,2841,Baria,385666,Gobindpur,3808,Champua,119294,Jyotipur,3445,Champua,361,Kendujhar
217,361,Kendujhar,2841,Baria,385634,Gopiballavpur,3813,Jhumpura,119433,Ukhunda,3450,Jhumpura,361,Kendujhar
218,361,Kendujhar,2841,Baria,385577,Guludiposi,3808,Champua,119297,Kashipal,3445,Champua,361,Kendujhar
219,361,Kendujhar,2841,Baria,385629,Hariposi,3813,Jhumpura,119420,Dhanurjayapur,3450,Jhumpura,361,Kendujhar
220,361,Kendujhar,2841,Baria,385659,Jajaposi,3808,Champua,119291,Jajaposi,3445,Champua,361,Kendujhar
221,361,Kendujhar,2841,Baria,385610,Jally,3808,Champua,119292,Jally,3445,Champua,361,Kendujhar
222,361,Kendujhar,2841,Baria,385638,Jamunaposi,3813,Jhumpura,119432,Tukudiha,3450,Jhumpura,361,Kendujhar
223,361,Kendujhar,2841,Baria,385598,Jyotipur,3808,Champua,119294,Jyotipur,3445,Champua,361,Kendujhar
224,361,Kendujhar,2841,Baria,385566,Kalinga,3813,Jhumpura,119419,Chauthia,3450,Jhumpura,361,Kendujhar
225,361,Kendujhar,2841,Baria,385615,Kamanda(Ka),3808,Champua,119288,Bhuinpur,3445,Champua,361,Kendujhar
226,361,Kendujhar,2841,Baria,385614,Kamanda(Kha),3808,Champua,119288,Bhuinpur,3445,Champua,361,Kendujhar
227,361,Kendujhar,2841,Baria,385635,Kanchandumuria,3813,Jhumpura,119433,Ukhunda,3450,Jhumpura,361,Kendujhar
228,361,Kendujhar,2841,Baria,385670,Kankada,3808,Champua,119291,Jajaposi,3445,Champua,361,Kendujhar
229,361,Kendujhar,2841,Baria,385585,Kansara(Ka),3808,Champua,119287,Bhanda,3445,Champua,361,Kendujhar
230,361,Kendujhar,2841,Baria,385584,Kansara(Kha),3808,Champua,119287,Bhanda,3445,Champua,361,Kendujhar
231,361,Kendujhar,2841,Baria,385578,Kashipal,3808,Champua,119297,Kashipal,3445,Champua,361,Kendujhar
232,361,Kendujhar,2841,Baria,385643,Kashipur,3813,Jhumpura,119433,Ukhunda,3450,Jhumpura,361,Kendujhar
233,361,Kendujhar,2841,Baria,385611,Katuposi,3813,Jhumpura,119432,Tukudiha,3450,Jhumpura,361,Kendujhar
234,361,Kendujhar,2841,Baria,385655,Kaunrikala,3813,Jhumpura,119432,Tukudiha,3450,Jhumpura,361,Kendujhar
235,361,Kendujhar,2841,Baria,385623,Kendua,3813,Jhumpura,119417,Baria,3450,Jhumpura,361,Kendujhar
236,361,Kendujhar,2841,Baria,385589,Keundia(Kemundia),3808,Champua,119308,Uchabali,3445,Champua,361,Kendujhar
237,361,Kendujhar,2841,Baria,385644,Khudaposi,3813,Jhumpura,119415,Badaneuli,3450,Jhumpura,361,Kendujhar
238,361,Kendujhar,2841,Baria,385663,Khuntapada,3808,Champua,119305,Sadangi,3445,Champua,361,Kendujhar
239,361,Kendujhar,2841,Baria,385588,Kundaposi,3808,Champua,119287,Bhanda,3445,Champua,361,Kendujhar
240,361,Kendujhar,2841,Baria,385595,Maliposi,3808,Champua,119308,Uchabali,3445,Champua,361,Kendujhar
241,361,Kendujhar,2841,Baria,385571,Mandama(Manima),3813,Jhumpura,119422,Gundunia,3450,Jhumpura,361,Kendujhar
242,361,Kendujhar,2841,Baria,385580,Mangalpur,3808,Champua,119300,Padua,3445,Champua,361,Kendujhar
243,361,Kendujhar,2841,Baria,385639,Manoharpur,3813,Jhumpura,119432,Tukudiha,3450,Jhumpura,361,Kendujhar
244,361,Kendujhar,2841,Baria,385579,Moudi,3808,Champua,119300,Padua,3445,Champua,361,Kendujhar
245,361,Kendujhar,2841,Baria,385630,Nagarpal,3813,Jhumpura,119420,Dhanurjayapur,3450,Jhumpura,361,Kendujhar
246,361,Kendujhar,2841,Baria,385665,Nakanlei,3808,Champua,119291,Jajaposi,3450,Jhumpura,361,Kendujhar
247,361,Kendujhar,2841,Baria,385596,Nandapur,3808,Champua,119308,Uchabali,3445,Champua,361,Kendujhar
248,361,Kendujhar,2841,Baria,385600,Narayanpat (Naranpat),3808,Champua,119294,Jyotipur,3445,Champua,361,Kendujhar
249,361,Kendujhar,2841,Baria,385631,Nayadhanurjaypur,3813,Jhumpura,119420,Dhanurjayapur,3450,Jhumpura,361,Kendujhar
250,361,Kendujhar,2841,Baria,385662,Neundi,3808,Champua,119305,Sadangi,3445,Champua,361,Kendujhar
251,361,Kendujhar,2841,Baria,385574,Nisagadia,3808,Champua,119300,Padua,3445,Champua,361,Kendujhar
252,361,Kendujhar,2841,Baria,385612,Nischintapur,3808,Champua,119292,Jally,3445,Champua,361,Kendujhar
253,361,Kendujhar,2841,Baria,385671,Nuagaon,3808,Champua,119291,Jajaposi,3445,Champua,361,Kendujhar
254,361,Kendujhar,2841,Baria,385594,Padmapur,3808,Champua,119308,Uchabali,3445,Champua,361,Kendujhar
255,361,Kendujhar,2841,Baria,385604,Padua,3808,Champua,119300,Padua,3445,Champua,361,Kendujhar
256,361,Kendujhar,2841,Baria,385593,Pahadabhanga,3808,Champua,119308,Uchabali,3445,Champua,361,Kendujhar
257,361,Kendujhar,2841,Baria,385650,Pahadpur,3813,Jhumpura,119415,Badaneuli,3450,Jhumpura,361,Kendujhar
258,361,Kendujhar,2841,Baria,385647,Panuposi,3813,Jhumpura,119415,Badaneuli,3450,Jhumpura,361,Kendujhar
259,361,Kendujhar,2841,Baria,385602,Parudiposi,3808,Champua,119294,Jyotipur,3445,Champua,361,Kendujhar
260,361,Kendujhar,2841,Baria,385654,Pichhilabeda,3813,Jhumpura,119432,Tukudiha,3450,Jhumpura,361,Kendujhar
261,361,Kendujhar,2841,Baria,385646,Podasimila,3813,Jhumpura,119415,Badaneuli,3450,Jhumpura,361,Kendujhar
262,361,Kendujhar,2841,Baria,385636,Radhikadeipur,3813,Jhumpura,119432,Tukudiha,3450,Jhumpura,361,Kendujhar
263,361,Kendujhar,2841,Baria,385627,Ramachandrapur,3813,Jhumpura,119414,Badadumuria,3450,Jhumpura,361,Kendujhar
264,361,Kendujhar,2841,Baria,385625,Ranipur(Ka),3808,Champua,119286,Badanai,3445,Champua,361,Kendujhar
265,361,Kendujhar,2841,Baria,385656,Rasabantala,3813,Jhumpura,119432,Tukudiha,3450,Jhumpura,361,Kendujhar
266,361,Kendujhar,2841,Baria,385624,Ratanpur,3813,Jhumpura,119417,Baria,3450,Jhumpura,361,Kendujhar
267,361,Kendujhar,2841,Baria,385649,Ratnaposi,3813,Jhumpura,119415,Badaneuli,3450,Jhumpura,361,Kendujhar
268,361,Kendujhar,2841,Baria,385591,Rengalagoda,3808,Champua,119308,Uchabali,3445,Champua,361,Kendujhar
269,361,Kendujhar,2841,Baria,385657,Rengalbeda,3808,Champua,119292,Jally,3445,Champua,361,Kendujhar
270,361,Kendujhar,2841,Baria,385590,Rupakund,3808,Champua,119308,Uchabali,3445,Champua,361,Kendujhar
271,361,Kendujhar,2841,Baria,385652,Sabak Dhanurjaypur,3813,Jhumpura,119415,Badaneuli,3450,Jhumpura,361,Kendujhar
272,361,Kendujhar,2841,Baria,385664,Sadangi,3808,Champua,119305,Sadangi,3445,Champua,361,Kendujhar
273,361,Kendujhar,2841,Baria,385648,Sananeuli,3813,Jhumpura,119415,Badaneuli,3450,Jhumpura,361,Kendujhar
274,361,Kendujhar,2841,Baria,385653,Sarasinga,3813,Jhumpura,119432,Tukudiha,3450,Jhumpura,361,Kendujhar
275,361,Kendujhar,2841,Baria,385651,Silitia,3813,Jhumpura,119415,Badaneuli,3450,Jhumpura,361,Kendujhar
276,361,Kendujhar,2841,Baria,385575,Silpunji,3808,Champua,119290,Chandrasekharpur,3445,Champua,361,Kendujhar
277,361,Kendujhar,2841,Baria,385642,Singmajuni,3813,Jhumpura,119433,Ukhunda,3450,Jhumpura,361,Kendujhar
278,361,Kendujhar,2841,Baria,385616,Sirikuan,3808,Champua,119288,Bhuinpur,3445,Champua,361,Kendujhar
279,361,Kendujhar,2841,Baria,385626,Sitarampur,3813,Jhumpura,119414,Badadumuria,3450,Jhumpura,361,Kendujhar
280,361,Kendujhar,2841,Baria,385582,Subhadradeipur,3808,Champua,119287,Bhanda,3445,Champua,361,Kendujhar
281,361,Kendujhar,2841,Baria,385607,Sunaposi,3808,Champua,119300,Padua,3445,Champua,361,Kendujhar
282,361,Kendujhar,2841,Baria,385587,Sunariposi,3808,Champua,119287,Bhanda,3445,Champua,361,Kendujhar
283,361,Kendujhar,2841,Baria,385637,Tangarbantala,3808,Champua,119292,Jally,3445,Champua,361,Kendujhar
284,361,Kendujhar,2841,Baria,385603,Tangarnali Alias Rauturapur,3808,Champua,119288,Bhuinpur,3445,Champua,361,Kendujhar
285,361,Kendujhar,2841,Baria,385661,Tangarpada,3808,Champua,119292,Jally,3445,Champua,361,Kendujhar
286,361,Kendujhar,2841,Baria,385641,Tukudiha,3813,Jhumpura,119432,Tukudiha,3450,Jhumpura,361,Kendujhar
287,361,Kendujhar,2841,Baria,385592,Uchabali,3808,Champua,119308,Uchabali,3445,Champua,361,Kendujhar
288,361,Kendujhar,2841,Baria,385633,Ukhunda,3813,Jhumpura,119433,Ukhunda,3450,Jhumpura,361,Kendujhar
289,361,Kendujhar,2835,Bolani,385278,Balagoda (Bolani) (Ct),3814,Joda,119441,Bolani,3451,Joda,361,Kendujhar
290,361,Kendujhar,2835,Bolani,385273,Balani,3814,Joda,119441,Bolani,3451,Joda,361,Kendujhar
291,361,Kendujhar,2835,Bolani,385276,Dhanurjayapur,3814,Joda,119441,Bolani,3451,Joda,361,Kendujhar
292,361,Kendujhar,2835,Bolani,385269,Gamulai,3814,Joda,119441,Bolani,3451,Joda,361,Kendujhar
293,361,Kendujhar,2835,Bolani,385270,Kanarda,3814,Joda,119441,Bolani,3451,Joda,361,Kendujhar
294,361,Kendujhar,2835,Bolani,385275,Kiriburu,3814,Joda,119441,Bolani,3451,Joda,361,Kendujhar
295,361,Kendujhar,2835,Bolani,385277,Kolhapandoli,3814,Joda,119441,Bolani,3451,Joda,361,Kendujhar
296,361,Kendujhar,2835,Bolani,385272,Lasarda,3814,Joda,119441,Bolani,3451,Joda,361,Kendujhar
297,361,Kendujhar,2835,Bolani,385267,Limitur,3814,Joda,119437,Balagaon,3451,Joda,361,Kendujhar
298,361,Kendujhar,2835,Bolani,385268,Lotapani,3814,Joda,119441,Bolani,3451,Joda,361,Kendujhar
299,361,Kendujhar,2839,Champua,385399,Adhangapal,3808,Champua,119293,Jamudalak,3445,Champua,361,Kendujhar
300,361,Kendujhar,2839,Champua,385459,Angulia,3813,Jhumpura,119429,Naradpur,3450,Jhumpura,361,Kendujhar
301,361,Kendujhar,2839,Champua,385478,Badanai,3808,Champua,119286,Badanai,3445,Champua,361,Kendujhar
302,361,Kendujhar,2839,Champua,385494,Balabhadrapur,3808,Champua,119290,Chandrasekharpur,3445,Champua,361,Kendujhar
303,361,Kendujhar,2839,Champua,385463,Balabhadrapur,3808,Champua,119290,Chandrasekharpur,3445,Champua,361,Kendujhar
304,361,Kendujhar,2839,Champua,385496,Balasore,3808,Champua,119290,Chandrasekharpur,3445,Champua,361,Kendujhar
305,361,Kendujhar,2839,Champua,385485,Banakia,3808,Champua,119303,Rangamatia,3445,Champua,361,Kendujhar
306,361,Kendujhar,2839,Champua,385488,Bankia,3808,Champua,119303,Rangamatia,3445,Champua,361,Kendujhar
307,361,Kendujhar,2839,Champua,385416,Banko,3808,Champua,119307,Sunaposi,3445,Champua,361,Kendujhar
308,361,Kendujhar,2839,Champua,385446,Bansipasi,3808,Champua,119306,Sarei,3445,Champua,361,Kendujhar
309,361,Kendujhar,2839,Champua,385437,Basira,3808,Champua,119295,Kalikaprasad,3445,Champua,361,Kendujhar
310,361,Kendujhar,2839,Champua,385421,Basudebapur,3808,Champua,119307,Sunaposi,3445,Champua,361,Kendujhar
311,361,Kendujhar,2839,Champua,385434,Basudevpur,3814,Joda,119447,Kandara,3451,Joda,361,Kendujhar
312,361,Kendujhar,2839,Champua,385503,Bidyadharpur,3808,Champua,119296,Karanjia,3445,Champua,361,Kendujhar
313,361,Kendujhar,2839,Champua,385467,Binodabiharipur(Ka),3813,Jhumpura,119431,Nischintpur,3450,Jhumpura,361,Kendujhar
314,361,Kendujhar,2839,Champua,385466,Binodabiharipur(Kha),3813,Jhumpura,119431,Nischintpur,3450,Jhumpura,361,Kendujhar
315,361,Kendujhar,2839,Champua,385499,Bishnupur,3808,Champua,119296,Karanjia,3445,Champua,361,Kendujhar
316,361,Kendujhar,2839,Champua,385498,Brahmapur,3808,Champua,119296,Karanjia,3445,Champua,361,Kendujhar
317,361,Kendujhar,2839,Champua,385505,Chaitanpur,3813,Jhumpura,119419,Chauthia,3450,Jhumpura,361,Kendujhar
318,361,Kendujhar,2839,Champua,385424,Chamakpur,3814,Joda,119442,Chamakapur,3451,Joda,361,Kendujhar
319,361,Kendujhar,2839,Champua,385506,Chauthia,3813,Jhumpura,119419,Chauthia,3450,Jhumpura,361,Kendujhar
320,361,Kendujhar,2839,Champua,385491,Chilikaposi,3808,Champua,119303,Rangamatia,3445,Champua,361,Kendujhar
321,361,Kendujhar,2839,Champua,385394,Chimila,3808,Champua,119298,Kodagadia,3445,Champua,361,Kendujhar
322,361,Kendujhar,2839,Champua,385428,Dhobakuchuda,3814,Joda,119442,Chamakapur,3451,Joda,361,Kendujhar
323,361,Kendujhar,2839,Champua,385439,Dolita,3808,Champua,119302,Rajia,3445,Champua,361,Kendujhar
324,361,Kendujhar,2839,Champua,385493,Durukulia,3808,Champua,119290,Chandrasekharpur,3445,Champua,361,Kendujhar
325,361,Kendujhar,2839,Champua,385451,Gambharia,3808,Champua,119286,Badanai,3445,Champua,361,Kendujhar
326,361,Kendujhar,2839,Champua,385435,Giridharipur,3808,Champua,119307,Sunaposi,3445,Champua,361,Kendujhar
327,361,Kendujhar,2839,Champua,385468,Goda,3813,Jhumpura,119431,Nischintpur,3450,Jhumpura,361,Kendujhar
328,361,Kendujhar,2839,Champua,385395,Gopapur,3808,Champua,119298,Kodagadia,3445,Champua,361,Kendujhar
329,361,Kendujhar,2839,Champua,385508,Gopinathapur,3813,Jhumpura,119431,Nischintpur,3450,Jhumpura,361,Kendujhar
330,361,Kendujhar,2839,Champua,385469,Gopinathapur,3808,Champua,119301,Parasala,3445,Champua,361,Kendujhar
331,361,Kendujhar,2839,Champua,385464,Gugudari,3814,Joda,119442,Chamakapur,3451,Joda,361,Kendujhar
332,361,Kendujhar,2839,Champua,385501,Gundunia,3813,Jhumpura,119422,Gundunia,3450,Jhumpura,361,Kendujhar
333,361,Kendujhar,2839,Champua,385465,Haridajodi,3813,Jhumpura,119431,Nischintpur,3450,Jhumpura,361,Kendujhar
334,361,Kendujhar,2839,Champua,385427,Hariharpur,3814,Joda,119442,Chamakapur,3451,Joda,361,Kendujhar
335,361,Kendujhar,2839,Champua,385507,Hastinapur,3813,Jhumpura,119419,Chauthia,3450,Jhumpura,361,Kendujhar
336,361,Kendujhar,2839,Champua,385504,Hatianasa,3813,Jhumpura,119422,Gundunia,3450,Jhumpura,361,Kendujhar
337,361,Kendujhar,2839,Champua,385460,Hirapur,3813,Jhumpura,119421,Gumura,3450,Jhumpura,361,Kendujhar
338,361,Kendujhar,2839,Champua,385487,Hrudurampur,3808,Champua,119303,Rangamatia,3445,Champua,361,Kendujhar
339,361,Kendujhar,2839,Champua,385456,Hunjaposi,3808,Champua,119295,Kalikaprasad,3445,Champua,361,Kendujhar
340,361,Kendujhar,2839,Champua,385477,Ichinda,3808,Champua,119286,Badanai,3445,Champua,361,Kendujhar
341,361,Kendujhar,2839,Champua,385414,Indraprastha,3808,Champua,119307,Sunaposi,3445,Champua,361,Kendujhar
342,361,Kendujhar,2839,Champua,385401,Jadipada,3808,Champua,119293,Jamudalak,3445,Champua,361,Kendujhar
343,361,Kendujhar,2839,Champua,385406,Jaganathapur,3808,Champua,119293,Jamudalak,3445,Champua,361,Kendujhar
344,361,Kendujhar,2839,Champua,385502,Jagannathapur,3813,Jhumpura,119422,Gundunia,3450,Jhumpura,361,Kendujhar
345,361,Kendujhar,2839,Champua,385430,Jagannathapur,3813,Jhumpura,119429,Naradpur,3450,Jhumpura,361,Kendujhar
346,361,Kendujhar,2839,Champua,385442,Jaintinapur,3808,Champua,119302,Rajia,3445,Champua,361,Kendujhar
347,361,Kendujhar,2839,Champua,385397,Jamudalak,3808,Champua,119293,Jamudalak,3445,Champua,361,Kendujhar
348,361,Kendujhar,2839,Champua,385458,Jamujodi,3813,Jhumpura,119421,Gumura,3450,Jhumpura,361,Kendujhar
349,361,Kendujhar,2839,Champua,385500,Jamunaposi,3808,Champua,119296,Karanjia,3445,Champua,361,Kendujhar
350,361,Kendujhar,2839,Champua,385417,Jayamangalpur,3808,Champua,119298,Kodagadia,3445,Champua,361,Kendujhar
351,361,Kendujhar,2839,Champua,385433,Jodapokhari,3808,Champua,119307,Sunaposi,3445,Champua,361,Kendujhar
352,361,Kendujhar,2839,Champua,385412,Kainta,3808,Champua,119302,Rajia,3445,Champua,361,Kendujhar
353,361,Kendujhar,2839,Champua,385454,Kalikaprasad,3808,Champua,119295,Kalikaprasad,3445,Champua,361,Kendujhar
354,361,Kendujhar,2839,Champua,385441,Kanchanpur,3808,Champua,119302,Rajia,3445,Champua,361,Kendujhar
355,361,Kendujhar,2839,Champua,385497,Kanjiasula,3808,Champua,119290,Chandrasekharpur,3445,Champua,361,Kendujhar
356,361,Kendujhar,2839,Champua,385398,Kankadapat,3808,Champua,119299,Kutariposi,3445,Champua,361,Kendujhar
357,361,Kendujhar,2839,Champua,385480,Karanjia,3808,Champua,119296,Karanjia,3445,Champua,361,Kendujhar
358,361,Kendujhar,2839,Champua,385436,Kasira,3808,Champua,119307,Sunaposi,3445,Champua,361,Kendujhar
359,361,Kendujhar,2839,Champua,385482,Katulikana(Ka),3808,Champua,119296,Karanjia,3445,Champua,361,Kendujhar
360,361,Kendujhar,2839,Champua,385483,Katulikana(Kha),3808,Champua,119296,Karanjia,3445,Champua,361,Kendujhar
361,361,Kendujhar,2839,Champua,385418,Kodagadia,3808,Champua,119298,Kodagadia,3445,Champua,361,Kendujhar
362,361,Kendujhar,2839,Champua,385453,Krushnapur,3808,Champua,119295,Kalikaprasad,3445,Champua,361,Kendujhar
363,361,Kendujhar,2839,Champua,385495,Laxmiposi(Kha),3808,Champua,119290,Chandrasekharpur,3445,Champua,361,Kendujhar
364,361,Kendujhar,2839,Champua,385484,Macmillanpur,3808,Champua,119290,Chandrasekharpur,3445,Champua,361,Kendujhar
365,361,Kendujhar,2839,Champua,385411,Maheswarpur,3808,Champua,119302,Rajia,3445,Champua,361,Kendujhar
366,361,Kendujhar,2839,Champua,385400,Mangalpur,3808,Champua,119293,Jamudalak,3445,Champua,361,Kendujhar
367,361,Kendujhar,2839,Champua,385461,Manoharpur,3813,Jhumpura,119431,Nischintpur,3450,Jhumpura,361,Kendujhar
368,361,Kendujhar,2839,Champua,385402,Mathurapur,3808,Champua,119302,Rajia,3445,Champua,361,Kendujhar
369,361,Kendujhar,2839,Champua,385419,Miriga Singa,3808,Champua,119298,Kodagadia,3445,Champua,361,Kendujhar
370,361,Kendujhar,2839,Champua,385393,Mukundapur,3808,Champua,119298,Kodagadia,3445,Champua,361,Kendujhar
371,361,Kendujhar,2839,Champua,385423,Murusuan,3814,Joda,119442,Chamakapur,3451,Joda,361,Kendujhar
372,361,Kendujhar,2839,Champua,385431,Naradapur,3813,Jhumpura,119429,Naradpur,3450,Jhumpura,361,Kendujhar
373,361,Kendujhar,2839,Champua,385472,Nayabandha,3808,Champua,119301,Parasala,3445,Champua,361,Kendujhar
374,361,Kendujhar,2839,Champua,385479,Palasa,3808,Champua,119286,Badanai,3445,Champua,361,Kendujhar
375,361,Kendujhar,2839,Champua,385452,Panposh,3808,Champua,119295,Kalikaprasad,3445,Champua,361,Kendujhar
376,361,Kendujhar,2839,Champua,385474,Parsala,3808,Champua,119301,Parasala,3445,Champua,361,Kendujhar
377,361,Kendujhar,2839,Champua,385440,Patala,3808,Champua,119302,Rajia,3445,Champua,361,Kendujhar
378,361,Kendujhar,2839,Champua,385492,Pokharia,3808,Champua,119303,Rangamatia,3445,Champua,361,Kendujhar
379,361,Kendujhar,2839,Champua,385462,Pratapadhanurjayapur,3813,Jhumpura,119429,Naradpur,3450,Jhumpura,361,Kendujhar
380,361,Kendujhar,2839,Champua,385455,Pratapposi,3808,Champua,119304,Rimuli,3445,Champua,361,Kendujhar
381,361,Kendujhar,2839,Champua,385481,Raigudi,3808,Champua,119296,Karanjia,3445,Champua,361,Kendujhar
382,361,Kendujhar,2839,Champua,385438,Rajia,3808,Champua,119302,Rajia,3445,Champua,361,Kendujhar
383,361,Kendujhar,2839,Champua,385420,Ramachandrapur,3814,Joda,119447,Kandara,3451,Joda,361,Kendujhar
384,361,Kendujhar,2839,Champua,385470,Ramachandrapur,3808,Champua,119301,Parasala,3445,Champua,361,Kendujhar
385,361,Kendujhar,2839,Champua,385489,Rangamatia,3808,Champua,119303,Rangamatia,3445,Champua,361,Kendujhar
386,361,Kendujhar,2839,Champua,385476,Ranipur(Kha),3808,Champua,119286,Badanai,3445,Champua,361,Kendujhar
387,361,Kendujhar,2839,Champua,385490,Raruangoda,3808,Champua,119303,Rangamatia,3445,Champua,361,Kendujhar
388,361,Kendujhar,2839,Champua,385422,Revenshapur(Ka),3814,Joda,119442,Chamakapur,3451,Joda,361,Kendujhar
389,361,Kendujhar,2839,Champua,385426,Revenshapur(Kha),3814,Joda,119442,Chamakapur,3451,Joda,361,Kendujhar
390,361,Kendujhar,2839,Champua,385473,Rimuli,3808,Champua,119304,Rimuli,3445,Champua,361,Kendujhar
391,361,Kendujhar,2839,Champua,385425,Rugudi,3814,Joda,119442,Chamakapur,3451,Joda,361,Kendujhar
392,361,Kendujhar,2839,Champua,385450,Sananai(Ka),3808,Champua,119286,Badanai,3445,Champua,361,Kendujhar
393,361,Kendujhar,2839,Champua,385449,Sananai(Kha),3808,Champua,119286,Badanai,3445,Champua,361,Kendujhar
394,361,Kendujhar,2839,Champua,385429,Sankarapur,3814,Joda,119442,Chamakapur,3451,Joda,361,Kendujhar
395,361,Kendujhar,2839,Champua,385432,Sarasposi,3808,Champua,119307,Sunaposi,3445,Champua,361,Kendujhar
396,361,Kendujhar,2839,Champua,385445,Sarei,3808,Champua,119306,Sarei,3445,Champua,361,Kendujhar
397,361,Kendujhar,2839,Champua,385471,Sarupatala,3813,Jhumpura,119421,Gumura,3450,Jhumpura,361,Kendujhar
398,361,Kendujhar,2839,Champua,385443,Sasanga,3808,Champua,119302,Rajia,3445,Champua,361,Kendujhar
399,361,Kendujhar,2839,Champua,385396,Satahalia,3808,Champua,119293,Jamudalak,3445,Champua,361,Kendujhar
400,361,Kendujhar,2839,Champua,385413,Sridharpur,3808,Champua,119293,Jamudalak,3445,Champua,361,Kendujhar
401,361,Kendujhar,2839,Champua,385415,Sunaposi,3808,Champua,119307,Sunaposi,3445,Champua,361,Kendujhar
402,361,Kendujhar,2839,Champua,385457,Taduabahal,3808,Champua,119304,Rimuli,3445,Champua,361,Kendujhar
403,361,Kendujhar,2839,Champua,385475,Tentala,3808,Champua,119301,Parasala,3445,Champua,361,Kendujhar
404,361,Kendujhar,2839,Champua,385486,Tiansiposi,3808,Champua,119303,Rangamatia,3445,Champua,361,Kendujhar
405,361,Kendujhar,2839,Champua,385448,Tolaknanda,3808,Champua,119306,Sarei,3445,Champua,361,Kendujhar
406,361,Kendujhar,2839,Champua,385444,Tunutuna,3808,Champua,119306,Sarei,3445,Champua,361,Kendujhar
407,361,Kendujhar,2839,Champua,385447,Urti,3808,Champua,119306,Sarei,3445,Champua,361,Kendujhar
408,361,Kendujhar,2852,Daitari,386839,Altumareserve,3811,Harichadanpur,119375,Rasol,3448,Harichadanpur,361,Kendujhar
409,361,Kendujhar,2852,Daitari,386838,Alutuma,3811,Harichadanpur,119375,Rasol,3448,Harichadanpur,361,Kendujhar
410,361,Kendujhar,2852,Daitari,386842,Arjunchua,3811,Harichadanpur,119365,Gaunighasa,3448,Harichadanpur,361,Kendujhar
411,361,Kendujhar,2852,Daitari,386830,Badajumei,3811,Harichadanpur,119358,Bareigoda,3448,Harichadanpur,361,Kendujhar
412,361,Kendujhar,2852,Daitari,386815,Baghirasahi,3811,Harichadanpur,119379,Tangiriapal,3448,Harichadanpur,361,Kendujhar
413,361,Kendujhar,2852,Daitari,386836,Baliparbat,3811,Harichadanpur,119375,Rasol,3448,Harichadanpur,361,Kendujhar
414,361,Kendujhar,2852,Daitari,386819,Bangurusuni,3811,Harichadanpur,119376,Revanapalaspal,3448,Harichadanpur,361,Kendujhar
415,361,Kendujhar,2852,Daitari,386823,Bareigola,3811,Harichadanpur,119358,Bareigoda,3448,Harichadanpur,361,Kendujhar
416,361,Kendujhar,2852,Daitari,386817,Bautia,3811,Harichadanpur,119376,Revanapalaspal,3448,Harichadanpur,361,Kendujhar
417,361,Kendujhar,2852,Daitari,386850,Brahmanipal,3811,Harichadanpur,119375,Rasol,3448,Harichadanpur,361,Kendujhar
418,361,Kendujhar,2852,Daitari,386811,Budhipada(Ka),3811,Harichadanpur,119376,Revanapalaspal,3448,Harichadanpur,361,Kendujhar
419,361,Kendujhar,2852,Daitari,386812,Budhipada(Kha),3811,Harichadanpur,119376,Revanapalaspal,3448,Harichadanpur,361,Kendujhar
